economy,period,lsci_value,iso2,iso3,region,year,quarter,lsci_growth_pct
Russian Federation,2016Q02,210.22292,RU,RUS,Europe,2016,02,-8.55
Russian Federation,2016Q03,203.71051,RU,RUS,Europe,2016,03,-3.1
Russian Federation,2016Q04,206.05742,RU,RUS,Europe,2016,04,1.15
Russian Federation,2017Q01,210.3741,RU,RUS,Europe,2017,01,2.09
Russian Federation,2017Q02,208.04247,RU,RUS,Europe,2017,02,-1.11
Russian Federation,2017Q03,202.85185,RU,RUS,Europe,2017,03,-2.49
Russian Federation,2017Q04,209.31556,RU,RUS,Europe,2017,04,3.19
Russian Federation,2018Q01,207.3959,RU,RUS,Europe,2018,01,-0.92
Russian Federation,2018Q02,201.1035,RU,RUS,Europe,2018,02,-3.03
Russian Federation,2018Q03,197.43347,RU,RUS,Europe,2018,03,-1.82
Russian Federation,2018Q04,200.36075,RU,RUS,Europe,2018,04,1.48
Russian Federation,2019Q01,199.66219,RU,RUS,Europe,2019,01,-0.35
Russian Federation,2019Q02,191.60354,RU,RUS,Europe,2019,02,-4.04
Russian Federation,2019Q03,187.72834,RU,RUS,Europe,2019,03,-2.02
Russian Federation,2019Q04,192.09123,RU,RUS,Europe,2019,04,2.32
Russian Federation,2020Q01,181.3314,RU,RUS,Europe,2020,01,-5.6
Russian Federation,2020Q02,164.33566,RU,RUS,Europe,2020,02,-9.37
Russian Federation,2020Q03,160.89119,RU,RUS,Europe,2020,03,-2.1
Russian Federation,2020Q04,171.09219,RU,RUS,Europe,2020,04,6.34
Russian Federation,2021Q01,179.27316,RU,RUS,Europe,2021,01,4.78
Russian Federation,2021Q02,174.37589,RU,RUS,Europe,2021,02,-2.73
Russian Federation,2021Q03,179.69958,RU,RUS,Europe,2021,03,3.05
Russian Federation,2021Q04,178.84589,RU,RUS,Europe,2021,04,-0.48
Russian Federation,2022Q01,179.95695,RU,RUS,Europe,2022,01,0.62
Russian Federation,2022Q02,121.32026,RU,RUS,Europe,2022,02,-32.58
Russian Federation,2022Q03,112.76129,RU,RUS,Europe,2022,03,-7.05
Russian Federation,2022Q04,124.48636,RU,RUS,Europe,2022,04,10.4
Russian Federation,2023Q01,119.50265,RU,RUS,Europe,2023,01,-4.0
Russian Federation,2023Q02,144.91511,RU,RUS,Europe,2023,02,21.27
Russian Federation,2023Q03,159.97922,RU,RUS,Europe,2023,03,10.4
Russian Federation,2023Q04,163.84068,RU,RUS,Europe,2023,04,2.41
Russian Federation,2024Q01,166.08965,RU,RUS,Europe,2024,01,1.37
Russian Federation,2024Q02,163.13644,RU,RUS,Europe,2024,02,-1.78
Russian Federation,2024Q03,160.39707,RU,RUS,Europe,2024,03,-1.68
Russian Federation,2024Q04,163.97673,RU,RUS,Europe,2024,04,2.23
Saint Helena,2024Q02,3.43697,,,,2024,02,
Saint Helena,2024Q03,3.43697,,,,2024,03,0.0
Saint Helena,2024Q04,3.43697,,,,2024,04,0.0
Saint Kitts and Nevis,2006Q01,12.88739,KN,KNA,North America,2006,01,
Saint Kitts and Nevis,2006Q02,12.20994,KN,KNA,North America,2006,02,-5.26
Saint Kitts and Nevis,2006Q03,12.20994,KN,KNA,North America,2006,03,0.0
Saint Kitts and Nevis,2006Q04,12.20994,KN,KNA,North America,2006,04,0.0
Saint Kitts and Nevis,2007Q01,12.20994,KN,KNA,North America,2007,01,0.0
Saint Kitts and Nevis,2007Q02,19.00459,KN,KNA,North America,2007,02,55.65
Saint Kitts and Nevis,2007Q03,21.83174,KN,KNA,North America,2007,03,14.88
Saint Kitts and Nevis,2007Q04,19.46987,KN,KNA,North America,2007,04,-10.82
Saint Kitts and Nevis,2008Q01,19.48214,KN,KNA,North America,2008,01,0.06
Saint Kitts and Nevis,2008Q02,19.48263,KN,KNA,North America,2008,02,0.0
Saint Kitts and Nevis,2008Q03,19.48263,KN,KNA,North America,2008,03,0.0
Saint Kitts and Nevis,2008Q04,22.67119,KN,KNA,North America,2008,04,16.37
Saint Kitts and Nevis,2009Q01,22.67119,KN,KNA,North America,2009,01,0.0
Saint Kitts and Nevis,2009Q02,22.67119,KN,KNA,North America,2009,02,0.0
Saint Kitts and Nevis,2009Q03,22.67119,KN,KNA,North America,2009,03,0.0
Saint Kitts and Nevis,2009Q04,22.67119,KN,KNA,North America,2009,04,0.0
Saint Kitts and Nevis,2010Q01,22.67119,KN,KNA,North America,2010,01,0.0
Saint Kitts and Nevis,2010Q02,22.67119,KN,KNA,North America,2010,02,0.0
Saint Kitts and Nevis,2010Q03,22.67119,KN,KNA,North America,2010,03,0.0
Saint Kitts and Nevis,2010Q04,18.10612,KN,KNA,North America,2010,04,-20.14
Saint Kitts and Nevis,2011Q01,17.43084,KN,KNA,North America,2011,01,-3.73
Saint Kitts and Nevis,2011Q02,17.43084,KN,KNA,North America,2011,02,0.0
Saint Kitts and Nevis,2011Q03,17.43084,KN,KNA,North America,2011,03,0.0
Saint Kitts and Nevis,2011Q04,17.42868,KN,KNA,North America,2011,04,-0.01
Saint Kitts and Nevis,2012Q01,17.42868,KN,KNA,North America,2012,01,0.0
Saint Kitts and Nevis,2012Q02,17.42868,KN,KNA,North America,2012,02,0.0
Saint Kitts and Nevis,2012Q03,17.42868,KN,KNA,North America,2012,03,0.0
Saint Kitts and Nevis,2012Q04,17.42868,KN,KNA,North America,2012,04,0.0
Saint Kitts and Nevis,2013Q01,17.42868,KN,KNA,North America,2013,01,0.0
Saint Kitts and Nevis,2013Q02,14.54472,KN,KNA,North America,2013,02,-16.55
Saint Kitts and Nevis,2013Q03,20.15125,KN,KNA,North America,2013,03,38.55
Saint Kitts and Nevis,2013Q04,20.15125,KN,KNA,North America,2013,04,0.0
Saint Kitts and Nevis,2014Q01,20.1511,KN,KNA,North America,2014,01,-0.0
Saint Kitts and Nevis,2014Q02,20.15273,KN,KNA,North America,2014,02,0.01
Saint Kitts and Nevis,2014Q03,20.15273,KN,KNA,North America,2014,03,0.0
Saint Kitts and Nevis,2014Q04,20.15273,KN,KNA,North America,2014,04,0.0
Saint Kitts and Nevis,2015Q01,20.74587,KN,KNA,North America,2015,01,2.94
Saint Kitts and Nevis,2015Q02,20.74587,KN,KNA,North America,2015,02,0.0
Saint Kitts and Nevis,2015Q03,20.74587,KN,KNA,North America,2015,03,0.0
Saint Kitts and Nevis,2015Q04,20.15273,KN,KNA,North America,2015,04,-2.86
Saint Kitts and Nevis,2016Q01,21.50762,KN,KNA,North America,2016,01,6.72
Saint Kitts and Nevis,2016Q02,23.16198,KN,KNA,North America,2016,02,7.69
Saint Kitts and Nevis,2016Q03,23.16198,KN,KNA,North America,2016,03,0.0
Saint Kitts and Nevis,2016Q04,23.12007,KN,KNA,North America,2016,04,-0.18
Saint Kitts and Nevis,2017Q01,23.23132,KN,KNA,North America,2017,01,0.48
Saint Kitts and Nevis,2017Q02,23.23132,KN,KNA,North America,2017,02,0.0
Saint Kitts and Nevis,2017Q03,26.06025,KN,KNA,North America,2017,03,12.18
Saint Kitts and Nevis,2017Q04,26.05341,KN,KNA,North America,2017,04,-0.03
Saint Kitts and Nevis,2018Q01,26.05341,KN,KNA,North America,2018,01,0.0
Saint Kitts and Nevis,2018Q02,23.22448,KN,KNA,North America,2018,02,-10.86
Saint Kitts and Nevis,2018Q03,23.22448,KN,KNA,North America,2018,03,0.0
Saint Kitts and Nevis,2018Q04,26.05341,KN,KNA,North America,2018,04,12.18
Saint Kitts and Nevis,2019Q01,25.37597,KN,KNA,North America,2019,01,-2.6
Saint Kitts and Nevis,2019Q02,25.37597,KN,KNA,North America,2019,02,0.0
Saint Kitts and Nevis,2019Q03,25.44921,KN,KNA,North America,2019,03,0.29
Saint Kitts and Nevis,2019Q04,24.77177,KN,KNA,North America,2019,04,-2.66
Saint Kitts and Nevis,2020Q01,21.94283,KN,KNA,North America,2020,01,-11.42
Saint Kitts and Nevis,2020Q02,21.9438,KN,KNA,North America,2020,02,0.0
Saint Kitts and Nevis,2020Q03,21.9438,KN,KNA,North America,2020,03,0.0
Saint Kitts and Nevis,2020Q04,17.62494,KN,KNA,North America,2020,04,-19.68
Saint Kitts and Nevis,2021Q01,17.62494,KN,KNA,North America,2021,01,0.0
Saint Kitts and Nevis,2021Q02,17.62494,KN,KNA,North America,2021,02,0.0
Saint Kitts and Nevis,2021Q03,17.62494,KN,KNA,North America,2021,03,0.0
Saint Kitts and Nevis,2021Q04,15.59261,KN,KNA,North America,2021,04,-11.53
Saint Kitts and Nevis,2022Q01,15.59261,KN,KNA,North America,2022,01,0.0
Saint Kitts and Nevis,2022Q02,15.59261,KN,KNA,North America,2022,02,0.0
Saint Kitts and Nevis,2022Q03,15.59261,KN,KNA,North America,2022,03,0.0
Saint Kitts and Nevis,2022Q04,15.60012,KN,KNA,North America,2022,04,0.05
Saint Kitts and Nevis,2023Q01,15.60012,KN,KNA,North America,2023,01,0.0
Saint Kitts and Nevis,2023Q02,8.28277,KN,KNA,North America,2023,02,-46.91
Saint Kitts and Nevis,2023Q03,8.28277,KN,KNA,North America,2023,03,0.0
Saint Kitts and Nevis,2023Q04,8.28277,KN,KNA,North America,2023,04,0.0
Saint Kitts and Nevis,2024Q01,8.28277,KN,KNA,North America,2024,01,0.0
Saint Kitts and Nevis,2024Q02,8.28277,KN,KNA,North America,2024,02,0.0
Saint Kitts and Nevis,2024Q03,8.28277,KN,KNA,North America,2024,03,0.0
Saint Kitts and Nevis,2024Q04,8.28277,KN,KNA,North America,2024,04,0.0
Saint Lucia,2006Q01,22.67148,LC,LCA,North America,2006,01,
Saint Lucia,2006Q02,22.67148,LC,LCA,North America,2006,02,0.0
Saint Lucia,2006Q03,22.67148,LC,LCA,North America,2006,03,0.0
Saint Lucia,2006Q04,22.67148,LC,LCA,North America,2006,04,0.0
Saint Lucia,2007Q01,26.60951,LC,LCA,North America,2007,01,17.37
Saint Lucia,2007Q02,31.50885,LC,LCA,North America,2007,02,18.41
Saint Lucia,2007Q03,31.50885,LC,LCA,North America,2007,03,0.0
Saint Lucia,2007Q04,28.42802,LC,LCA,North America,2007,04,-9.78
Saint Lucia,2008Q01,28.4327,LC,LCA,North America,2008,01,0.02
Saint Lucia,2008Q02,29.09971,LC,LCA,North America,2008,02,2.35
Saint Lucia,2008Q03,29.1451,LC,LCA,North America,2008,03,0.16
Saint Lucia,2008Q04,30.45201,LC,LCA,North America,2008,04,4.48
Saint Lucia,2009Q01,30.45201,LC,LCA,North America,2009,01,0.0
Saint Lucia,2009Q02,26.16668,LC,LCA,North America,2009,02,-14.07
Saint Lucia,2009Q03,26.67075,LC,LCA,North America,2009,03,1.93
Saint Lucia,2009Q04,26.25956,LC,LCA,North America,2009,04,-1.54
Saint Lucia,2010Q01,26.14207,LC,LCA,North America,2010,01,-0.45
Saint Lucia,2010Q02,26.18017,LC,LCA,North America,2010,02,0.15
Saint Lucia,2010Q03,26.18017,LC,LCA,North America,2010,03,0.0
Saint Lucia,2010Q04,25.79714,LC,LCA,North America,2010,04,-1.46
Saint Lucia,2011Q01,21.31441,LC,LCA,North America,2011,01,-17.38
Saint Lucia,2011Q02,21.35126,LC,LCA,North America,2011,02,0.17
Saint Lucia,2011Q03,21.5542,LC,LCA,North America,2011,03,0.95
Saint Lucia,2011Q04,24.44642,LC,LCA,North America,2011,04,13.42
Saint Lucia,2012Q01,24.78598,LC,LCA,North America,2012,01,1.39
Saint Lucia,2012Q02,32.50135,LC,LCA,North America,2012,02,31.13
Saint Lucia,2012Q03,32.49326,LC,LCA,North America,2012,03,-0.02
Saint Lucia,2012Q04,32.49326,LC,LCA,North America,2012,04,0.0
Saint Lucia,2013Q01,32.73369,LC,LCA,North America,2013,01,0.74
Saint Lucia,2013Q02,33.8106,LC,LCA,North America,2013,02,3.29
Saint Lucia,2013Q03,36.22685,LC,LCA,North America,2013,03,7.15
Saint Lucia,2013Q04,36.22685,LC,LCA,North America,2013,04,0.0
Saint Lucia,2014Q01,33.85354,LC,LCA,North America,2014,01,-6.55
Saint Lucia,2014Q02,33.68734,LC,LCA,North America,2014,02,-0.49
Saint Lucia,2014Q03,33.68734,LC,LCA,North America,2014,03,0.0
Saint Lucia,2014Q04,31.18552,LC,LCA,North America,2014,04,-7.43
Saint Lucia,2015Q01,29.83064,LC,LCA,North America,2015,01,-4.34
Saint Lucia,2015Q02,30.977710000000002,LC,LCA,North America,2015,02,3.85
Saint Lucia,2015Q03,30.69101,LC,LCA,North America,2015,03,-0.93
Saint Lucia,2015Q04,30.57881,LC,LCA,North America,2015,04,-0.37
Saint Lucia,2016Q01,31.42883,LC,LCA,North America,2016,01,2.78
Saint Lucia,2016Q02,27.85807,LC,LCA,North America,2016,02,-11.36
Saint Lucia,2016Q03,23.77908,LC,LCA,North America,2016,03,-14.64
Saint Lucia,2016Q04,23.81928,LC,LCA,North America,2016,04,0.17
Saint Lucia,2017Q01,27.52064,LC,LCA,North America,2017,01,15.54
Saint Lucia,2017Q02,27.52064,LC,LCA,North America,2017,02,0.0
Saint Lucia,2017Q03,24.14868,LC,LCA,North America,2017,03,-12.25
Saint Lucia,2017Q04,25.30675,LC,LCA,North America,2017,04,4.8
Saint Lucia,2018Q01,26.68621,LC,LCA,North America,2018,01,5.45
Saint Lucia,2018Q02,27.4882,LC,LCA,North America,2018,02,3.01
Saint Lucia,2018Q03,29.00694,LC,LCA,North America,2018,03,5.53
Saint Lucia,2018Q04,24.52922,LC,LCA,North America,2018,04,-15.44
Saint Lucia,2019Q01,23.17463,LC,LCA,North America,2019,01,-5.52
Saint Lucia,2019Q02,26.10896,LC,LCA,North America,2019,02,12.66
Saint Lucia,2019Q03,26.10814,LC,LCA,North America,2019,03,-0.0
Saint Lucia,2019Q04,21.11278,LC,LCA,North America,2019,04,-19.13
Saint Lucia,2020Q01,21.13151,LC,LCA,North America,2020,01,0.09
Saint Lucia,2020Q02,23.43175,LC,LCA,North America,2020,02,10.89
Saint Lucia,2020Q03,21.08965,LC,LCA,North America,2020,03,-10.0
Saint Lucia,2020Q04,21.08727,LC,LCA,North America,2020,04,-0.01
Saint Lucia,2021Q01,21.09624,LC,LCA,North America,2021,01,0.04
Saint Lucia,2021Q02,21.0997,LC,LCA,North America,2021,02,0.02
Saint Lucia,2021Q03,21.10233,LC,LCA,North America,2021,03,0.01
Saint Lucia,2021Q04,22.06961,LC,LCA,North America,2021,04,4.58
Saint Lucia,2022Q01,23.43592,LC,LCA,North America,2022,01,6.19
Saint Lucia,2022Q02,23.43592,LC,LCA,North America,2022,02,0.0
Saint Lucia,2022Q03,23.43592,LC,LCA,North America,2022,03,0.0
Saint Lucia,2022Q04,23.44343,LC,LCA,North America,2022,04,0.03
Saint Lucia,2023Q01,25.88145,LC,LCA,North America,2023,01,10.4
Saint Lucia,2023Q02,26.01223,LC,LCA,North America,2023,02,0.51
Saint Lucia,2023Q03,26.06514,LC,LCA,North America,2023,03,0.2
Saint Lucia,2023Q04,26.06604,LC,LCA,North America,2023,04,0.0
Saint Lucia,2024Q01,28.85443,LC,LCA,North America,2024,01,10.7
Saint Lucia,2024Q02,27.13875,LC,LCA,North America,2024,02,-5.95
Saint Lucia,2024Q03,27.13875,LC,LCA,North America,2024,03,0.0
Saint Lucia,2024Q04,27.1464,LC,LCA,North America,2024,04,0.03
Saint Pierre and Miquelon,2023Q04,3.88123,PM,SPM,North America,2023,04,
Saint Pierre and Miquelon,2024Q01,3.88123,PM,SPM,North America,2024,01,0.0
Saint Pierre and Miquelon,2024Q02,3.73112,PM,SPM,North America,2024,02,-3.87
Saint Pierre and Miquelon,2024Q03,3.73112,PM,SPM,North America,2024,03,0.0
Saint Pierre and Miquelon,2024Q04,3.73112,PM,SPM,North America,2024,04,0.0
Saint Vincent and the Grenadines,2006Q01,24.93049,VC,VCT,North America,2006,01,
Saint Vincent and the Grenadines,2006Q02,24.93049,VC,VCT,North America,2006,02,0.0
Saint Vincent and the Grenadines,2006Q03,24.93049,VC,VCT,North America,2006,03,0.0
Saint Vincent and the Grenadines,2006Q04,24.93049,VC,VCT,North America,2006,04,0.0
Saint Vincent and the Grenadines,2007Q01,30.18209,VC,VCT,North America,2007,01,21.06
Saint Vincent and the Grenadines,2007Q02,29.17226,VC,VCT,North America,2007,02,-3.35
Saint Vincent and the Grenadines,2007Q03,26.96351,VC,VCT,North America,2007,03,-7.57
Saint Vincent and the Grenadines,2007Q04,26.40944,VC,VCT,North America,2007,04,-2.05
Saint Vincent and the Grenadines,2008Q01,28.6106,VC,VCT,North America,2008,01,8.33
Saint Vincent and the Grenadines,2008Q02,28.6111,VC,VCT,North America,2008,02,0.0
Saint Vincent and the Grenadines,2008Q03,28.61657,VC,VCT,North America,2008,03,0.02
Saint Vincent and the Grenadines,2008Q04,28.61657,VC,VCT,North America,2008,04,0.0
Saint Vincent and the Grenadines,2009Q01,28.61657,VC,VCT,North America,2009,01,0.0
Saint Vincent and the Grenadines,2009Q02,21.40418,VC,VCT,North America,2009,02,-25.2
Saint Vincent and the Grenadines,2009Q03,21.40418,VC,VCT,North America,2009,03,0.0
Saint Vincent and the Grenadines,2009Q04,21.40418,VC,VCT,North America,2009,04,0.0
Saint Vincent and the Grenadines,2010Q01,21.35627,VC,VCT,North America,2010,01,-0.22
Saint Vincent and the Grenadines,2010Q02,21.35627,VC,VCT,North America,2010,02,0.0
Saint Vincent and the Grenadines,2010Q03,21.35627,VC,VCT,North America,2010,03,0.0
Saint Vincent and the Grenadines,2010Q04,17.11761,VC,VCT,North America,2010,04,-19.85
Saint Vincent and the Grenadines,2011Q01,20.68118,VC,VCT,North America,2011,01,20.82
Saint Vincent and the Grenadines,2011Q02,20.68118,VC,VCT,North America,2011,02,0.0
Saint Vincent and the Grenadines,2011Q03,20.68118,VC,VCT,North America,2011,03,0.0
Saint Vincent and the Grenadines,2011Q04,24.24161,VC,VCT,North America,2011,04,17.22
Saint Vincent and the Grenadines,2012Q01,24.24013,VC,VCT,North America,2012,01,-0.01
Saint Vincent and the Grenadines,2012Q02,32.63293,VC,VCT,North America,2012,02,34.62
Saint Vincent and the Grenadines,2012Q03,32.63377,VC,VCT,North America,2012,03,0.0
Saint Vincent and the Grenadines,2012Q04,32.63377,VC,VCT,North America,2012,04,0.0
Saint Vincent and the Grenadines,2013Q01,33.04855,VC,VCT,North America,2013,01,1.27
Saint Vincent and the Grenadines,2013Q02,31.71419,VC,VCT,North America,2013,02,-4.04
Saint Vincent and the Grenadines,2013Q03,35.87719,VC,VCT,North America,2013,03,13.13
Saint Vincent and the Grenadines,2013Q04,35.87719,VC,VCT,North America,2013,04,0.0
Saint Vincent and the Grenadines,2014Q01,33.65015,VC,VCT,North America,2014,01,-6.21
Saint Vincent and the Grenadines,2014Q02,33.48395,VC,VCT,North America,2014,02,-0.49
Saint Vincent and the Grenadines,2014Q03,33.48395,VC,VCT,North America,2014,03,0.0
Saint Vincent and the Grenadines,2014Q04,30.60058,VC,VCT,North America,2014,04,-8.61
Saint Vincent and the Grenadines,2015Q01,22.72593,VC,VCT,North America,2015,01,-25.73
Saint Vincent and the Grenadines,2015Q02,22.72593,VC,VCT,North America,2015,02,0.0
Saint Vincent and the Grenadines,2015Q03,22.72593,VC,VCT,North America,2015,03,0.0
Saint Vincent and the Grenadines,2015Q04,31.85596,VC,VCT,North America,2015,04,40.17
Saint Vincent and the Grenadines,2016Q01,33.72726,VC,VCT,North America,2016,01,5.87
Saint Vincent and the Grenadines,2016Q02,35.14993,VC,VCT,North America,2016,02,4.22
Saint Vincent and the Grenadines,2016Q03,30.15968,VC,VCT,North America,2016,03,-14.2
Saint Vincent and the Grenadines,2016Q04,32.0945,VC,VCT,North America,2016,04,6.42
Saint Vincent and the Grenadines,2017Q01,32.15095,VC,VCT,North America,2017,01,0.18
Saint Vincent and the Grenadines,2017Q02,32.15095,VC,VCT,North America,2017,02,0.0
Saint Vincent and the Grenadines,2017Q03,26.52464,VC,VCT,North America,2017,03,-17.5
Saint Vincent and the Grenadines,2017Q04,26.5178,VC,VCT,North America,2017,04,-0.03
Saint Vincent and the Grenadines,2018Q01,26.54237,VC,VCT,North America,2018,01,0.09
Saint Vincent and the Grenadines,2018Q02,25.18748,VC,VCT,North America,2018,02,-5.1
Saint Vincent and the Grenadines,2018Q03,24.51004,VC,VCT,North America,2018,03,-2.69
Saint Vincent and the Grenadines,2018Q04,24.51004,VC,VCT,North America,2018,04,0.0
Saint Vincent and the Grenadines,2019Q01,23.83289,VC,VCT,North America,2019,01,-2.76
Saint Vincent and the Grenadines,2019Q02,27.44466,VC,VCT,North America,2019,02,15.15
Saint Vincent and the Grenadines,2019Q03,25.1681,VC,VCT,North America,2019,03,-8.3
Saint Vincent and the Grenadines,2019Q04,25.16807,VC,VCT,North America,2019,04,-0.0
Saint Vincent and the Grenadines,2020Q01,25.18681,VC,VCT,North America,2020,01,0.07
Saint Vincent and the Grenadines,2020Q02,27.48705,VC,VCT,North America,2020,02,9.13
Saint Vincent and the Grenadines,2020Q03,25.14495,VC,VCT,North America,2020,03,-8.52
Saint Vincent and the Grenadines,2020Q04,25.14257,VC,VCT,North America,2020,04,-0.01
Saint Vincent and the Grenadines,2021Q01,25.15154,VC,VCT,North America,2021,01,0.04
Saint Vincent and the Grenadines,2021Q02,25.15499,VC,VCT,North America,2021,02,0.01
Saint Vincent and the Grenadines,2021Q03,25.15762,VC,VCT,North America,2021,03,0.01
Saint Vincent and the Grenadines,2021Q04,19.10445,VC,VCT,North America,2021,04,-24.06
Saint Vincent and the Grenadines,2022Q01,20.47076,VC,VCT,North America,2022,01,7.15
Saint Vincent and the Grenadines,2022Q02,20.47076,VC,VCT,North America,2022,02,0.0
Saint Vincent and the Grenadines,2022Q03,20.47076,VC,VCT,North America,2022,03,0.0
Saint Vincent and the Grenadines,2022Q04,20.47827,VC,VCT,North America,2022,04,0.04
Saint Vincent and the Grenadines,2023Q01,22.91628,VC,VCT,North America,2023,01,11.91
Saint Vincent and the Grenadines,2023Q02,22.23579,VC,VCT,North America,2023,02,-2.97
Saint Vincent and the Grenadines,2023Q03,19.78575,VC,VCT,North America,2023,03,-11.02
Saint Vincent and the Grenadines,2023Q04,19.78575,VC,VCT,North America,2023,04,0.0
Saint Vincent and the Grenadines,2024Q01,21.85357,VC,VCT,North America,2024,01,10.45
Saint Vincent and the Grenadines,2024Q02,20.16324,VC,VCT,North America,2024,02,-7.73
Saint Vincent and the Grenadines,2024Q03,20.16324,VC,VCT,North America,2024,03,0.0
Saint Vincent and the Grenadines,2024Q04,20.16324,VC,VCT,North America,2024,04,0.0
Samoa,2006Q01,34.3903,WS,WSM,Oceania,2006,01,
Samoa,2006Q02,34.38515,WS,WSM,Oceania,2006,02,-0.01
Samoa,2006Q03,36.39875,WS,WSM,Oceania,2006,03,5.86
Samoa,2006Q04,33.85106,WS,WSM,Oceania,2006,04,-7.0
Samoa,2007Q01,33.17361,WS,WSM,Oceania,2007,01,-2.0
Samoa,2007Q02,33.17361,WS,WSM,Oceania,2007,02,0.0
Samoa,2007Q03,35.63419,WS,WSM,Oceania,2007,03,7.42
Samoa,2007Q04,35.39579,WS,WSM,Oceania,2007,04,-0.67
Samoa,2008Q01,34.24772,WS,WSM,Oceania,2008,01,-3.24
Samoa,2008Q02,35.1362,WS,WSM,Oceania,2008,02,2.59
Samoa,2008Q03,31.37813,WS,WSM,Oceania,2008,03,-10.7
Samoa,2008Q04,33.25442,WS,WSM,Oceania,2008,04,5.98
Samoa,2009Q01,32.50321,WS,WSM,Oceania,2009,01,-2.26
Samoa,2009Q02,32.50308,WS,WSM,Oceania,2009,02,-0.0
Samoa,2009Q03,25.99414,WS,WSM,Oceania,2009,03,-20.03
Samoa,2009Q04,25.99414,WS,WSM,Oceania,2009,04,0.0
Samoa,2010Q01,25.99414,WS,WSM,Oceania,2010,01,0.0
Samoa,2010Q02,23.91421,WS,WSM,Oceania,2010,02,-8.0
Samoa,2010Q03,22.54917,WS,WSM,Oceania,2010,03,-5.71
Samoa,2010Q04,22.54917,WS,WSM,Oceania,2010,04,0.0
Samoa,2011Q01,22.46594,WS,WSM,Oceania,2011,01,-0.37
Samoa,2011Q02,24.44774,WS,WSM,Oceania,2011,02,8.82
Samoa,2011Q03,22.02202,WS,WSM,Oceania,2011,03,-9.92
Samoa,2011Q04,22.02202,WS,WSM,Oceania,2011,04,0.0
Samoa,2012Q01,22.02202,WS,WSM,Oceania,2012,01,0.0
Samoa,2012Q02,24.40524,WS,WSM,Oceania,2012,02,10.82
Samoa,2012Q03,24.40524,WS,WSM,Oceania,2012,03,0.0
Samoa,2012Q04,25.08269,WS,WSM,Oceania,2012,04,2.78
Samoa,2013Q01,25.08269,WS,WSM,Oceania,2013,01,0.0
Samoa,2013Q02,25.08269,WS,WSM,Oceania,2013,02,0.0
Samoa,2013Q03,26.89916,WS,WSM,Oceania,2013,03,7.24
Samoa,2013Q04,26.89916,WS,WSM,Oceania,2013,04,0.0
Samoa,2014Q01,27.82647,WS,WSM,Oceania,2014,01,3.45
Samoa,2014Q02,23.39936,WS,WSM,Oceania,2014,02,-15.91
Samoa,2014Q03,23.39936,WS,WSM,Oceania,2014,03,0.0
Samoa,2014Q04,23.39936,WS,WSM,Oceania,2014,04,0.0
Samoa,2015Q01,23.39861,WS,WSM,Oceania,2015,01,-0.0
Samoa,2015Q02,23.39861,WS,WSM,Oceania,2015,02,0.0
Samoa,2015Q03,23.38857,WS,WSM,Oceania,2015,03,-0.04
Samoa,2015Q04,23.38822,WS,WSM,Oceania,2015,04,-0.0
Samoa,2016Q01,27.20107,WS,WSM,Oceania,2016,01,16.3
Samoa,2016Q02,25.38459,WS,WSM,Oceania,2016,02,-6.68
Samoa,2016Q03,28.5547,WS,WSM,Oceania,2016,03,12.49
Samoa,2016Q04,28.57893,WS,WSM,Oceania,2016,04,0.08
Samoa,2017Q01,24.20286,WS,WSM,Oceania,2017,01,-15.31
Samoa,2017Q02,24.20286,WS,WSM,Oceania,2017,02,0.0
Samoa,2017Q03,24.40324,WS,WSM,Oceania,2017,03,0.83
Samoa,2017Q04,24.40324,WS,WSM,Oceania,2017,04,0.0
Samoa,2018Q01,25.21932,WS,WSM,Oceania,2018,01,3.34
Samoa,2018Q02,24.5186,WS,WSM,Oceania,2018,02,-2.78
Samoa,2018Q03,24.48967,WS,WSM,Oceania,2018,03,-0.12
Samoa,2018Q04,28.9942,WS,WSM,Oceania,2018,04,18.39
Samoa,2019Q01,28.99532,WS,WSM,Oceania,2019,01,0.0
Samoa,2019Q02,28.99594,WS,WSM,Oceania,2019,02,0.0
Samoa,2019Q03,28.99594,WS,WSM,Oceania,2019,03,0.0
Samoa,2019Q04,30.34854,WS,WSM,Oceania,2019,04,4.66
Samoa,2020Q01,30.46415,WS,WSM,Oceania,2020,01,0.38
Samoa,2020Q02,30.46415,WS,WSM,Oceania,2020,02,0.0
Samoa,2020Q03,30.46294,WS,WSM,Oceania,2020,03,-0.0
Samoa,2020Q04,32.55784,WS,WSM,Oceania,2020,04,6.88
Samoa,2021Q01,32.5647,WS,WSM,Oceania,2021,01,0.02
Samoa,2021Q02,32.5647,WS,WSM,Oceania,2021,02,0.0
Samoa,2021Q03,32.49021,WS,WSM,Oceania,2021,03,-0.23
Samoa,2021Q04,32.40812,WS,WSM,Oceania,2021,04,-0.25
Samoa,2022Q01,32.41542,WS,WSM,Oceania,2022,01,0.02
Samoa,2022Q02,32.41542,WS,WSM,Oceania,2022,02,0.0
Samoa,2022Q03,32.41542,WS,WSM,Oceania,2022,03,0.0
Samoa,2022Q04,32.41542,WS,WSM,Oceania,2022,04,0.0
Samoa,2023Q01,32.84533,WS,WSM,Oceania,2023,01,1.33
Samoa,2023Q02,32.19082,WS,WSM,Oceania,2023,02,-1.99
Samoa,2023Q03,30.32684,WS,WSM,Oceania,2023,03,-5.79
